#OTU ID,25029_e1100135074_NBCLAB24145_R23_SED_009_VHP11p18_D2_F01,25029_e1100135075_NBCLAB24153_R23_SED_017_VHP11p18_D2_F02,25029_e1100135076_NBCLAB24161_R23_SED_025_VHP11p18_D2_F03,25029_e1100135077_NBCLAB24169_R23_SED_033_VHP11p18_D2_F04,25029_e1100135080_NBCLAB24193_R23_SED_058_VHP11p18_D2_C05,25029_e1100135084_NBCLAB24225_R23_SED_098_VHP11p18_D2_B06,25029_e1100135086_NBCLAB24146_R23_SED_010_VHP11p18_D2_G01,25029_e1100135087_NBCLAB24154_R23_SED_018_VHP11p18_D2_G02,25029_e1100135088_NBCLAB24162_R23_SED_026_VHP11p18_D2_G03,25029_e1100135092_NBCLAB24194_R23_SED_060_VHP11p18_D2_D05,25029_e1100135096_NBCLAB24226_R23_SED_099_VHP11p18_D2_C06,25029_e1100135098_NBCLAB24147_R23_SED_011_VHP11p18_D2_H01,25029_e1100135099_NBCLAB24155_R23_SED_019_VHP11p18_D2_H02,25029_e1100135100_NBCLAB24163_R23_SED_027_VHP11p18_D2_H03,25029_e1100135104_NBCLAB24195_R23_SED_063_VHP11p18_D2_E05,25029_e1100135109_NBCLAB24140_R23_SED_004_VHP11p18_D2_A01,25029_e1100135110_NBCLAB24148_R23_SED_012_VHP11p18_D2_A02,25029_e1100135111_NBCLAB24156_R23_SED_020_VHP11p18_D2_A03,25029_e1100135112_NBCLAB24164_R23_SED_028_VHP11p18_D2_A04,25029_e1100135114_NBCLAB24180_R23_SED_044_VHP11p18_D2_G04,25029_e1100135116_NBCLAB24196_R23_SED_064_VHP11p18_D2_F05,25029_e1100135121_NBCLAB24141_R23_SED_005_VHP11p18_D2_B01,25029_e1100135122_NBCLAB24149_R23_SED_013_VHP11p18_D2_B02,25029_e1100135123_NBCLAB24157_R23_SED_021_VHP11p18_D2_B03,25029_e1100135124_NBCLAB24165_R23_SED_029_VHP11p18_D2_B04,25029_e1100135126_NBCLAB24181_R23_SED_045_VHP11p18_D2_H04,25029_e1100135133_NBCLAB24142_R23_SED_006_VHP11p18_D2_C01,25029_e1100135134_NBCLAB24150_R23_SED_014_VHP11p18_D2_C02,25029_e1100135135_NBCLAB24158_R23_SED_022_VHP11p18_D2_C03,25029_e1100135136_NBCLAB24166_R23_SED_030_VHP11p18_D2_C04,25029_e1100135138_NBCLAB24182_R23_SED_046_VHP11p18_D2_A05,25029_e1100135143_NBCLAB24222_R23_SED_095_VHP11p18_D2_G05,25029_e1100135145_NBCLAB24143_R23_SED_007_VHP11p18_D2_D01,25029_e1100135146_NBCLAB24151_R23_SED_015_VHP11p18_D2_D02,25029_e1100135147_NBCLAB24159_R23_SED_023_VHP11p18_D2_D03,25029_e1100135148_NBCLAB24167_R23_SED_031_VHP11p18_D2_D04,25029_e1100135155_NBCLAB24223_R23_SED_096_VHP11p18_D2_H05,25029_e1100135157_NBCLAB24144_R23_SED_008_VHP11p18_D2_E01,25029_e1100135158_NBCLAB24152_R23_SED_016_VHP11p18_D2_E02,25029_e1100135159_NBCLAB24160_R23_SED_024_VHP11p18_D2_E03,25029_e1100135160_NBCLAB24168_R23_SED_032_VHP11p18_D2_E04,25029_e1100135163_NBCLAB24192_R23_SED_057_VHP11p18_D2_B05,25029_e1100135167_NBCLAB24224_R23_SED_097_VHP11p18_D2_A06,25029_e1100135458_NBCLAB24240_R23_SED_118_VHP11p18_D2_H06,25029_e1100135468_NBCLAB24320_R24_SED_246_VHP11p18_D2_F08,25029_e1100135469_NBCLAB24233_R23_SED_111_VHP11p18_D2_D06,25029_e1100135474_NBCLAB24273_R23_SED_176_VHP11p18_D2_F07,25029_e1100135475_NBCLAB24281_R23_SED_184_VHP11p18_D2_B08,25029_e1100135480_NBCLAB24321_R24_SED_247_VHP11p18_D2_G08,25029_e1100135481_NBCLAB24234_R23_SED_112_VHP11p18_D2_F06,25029_e1100135482_NBCLAB24242_R23_SED_120_VHP11p18_D2_A07,25029_e1100135493_NBCLAB24235_R23_SED_113_VHP11p18_D2_E06,25029_e1100135494_NBCLAB24243_R23_SED_121_VHP11p18_D2_B07,25029_e1100135506_NBCLAB24244_R23_SED_122_VHP11p18_D2_C07,25029_e1100135510_NBCLAB24276_R23_SED_179_VHP11p18_D2_G07,25029_e1100135518_NBCLAB24245_R23_SED_123_VHP11p18_D2_D07,25029_e1100135522_NBCLAB24277_R23_SED_180_VHP11p18_D2_H07,25029_e1100135527_NBCLAB24317_R24_SED_243_VHP11p18_D2_C08,25029_e1100135530_NBCLAB24246_R23_SED_124_VHP11p18_D2_E07,25029_e1100135539_NBCLAB24318_R24_SED_244_VHP11p18_D2_D08,25029_e1100135541_NBCLAB24239_R23_SED_117_VHP11p18_D2_G06,25029_e1100135546_NBCLAB24279_R23_SED_182_VHP11p18_D2_A08,25029_e1100135551_NBCLAB24319_R24_SED_245_VHP11p18_D2_E08,25029_e1100135553_NBCLAB24327_R24_SED_253_VHP11p18_D2_H08,25029_e1100135555_NBCLAB24343_R24_SED_269_VHP11p18_D2_D10,25029_e1100135558_NBCLAB24367_R24_SED_293_VHP11p18_D2_F11,25029_e1100135560_NBCLAB24383_R24_SED_309_VHP12p18_D4_B01,25029_e1100135561_NBCLAB24391_R24_SED_317_VHP12p18_D4_B02,25029_e1100135562_NBCLAB24399_R24_SED_325_VHP12p18_D4_E02,25029_e1100135563_NBCLAB24407_EXTACT_CONTROL_6_VHP12p18_D4_D03,25029_e1100135564_PCR1negcontr5_PCR1_contr_VH305_VHP12p18_D4_B04,25029_e1100135565_NBCLAB24328_R24_SED_254_VHP11p18_D2_A09,25029_e1100135566_NBCLAB24336_R24_SED_262_VHP11p18_D2_E09,25029_e1100135572_NBCLAB24384_R24_SED_310_VHP12p18_D4_C01,25029_e1100135573_NBCLAB24392_R24_SED_318_VHP12p18_D4_C02,25029_e1100135574_NBCLAB24400_R24_SED_326_VHP12p18_D4_F02,25029_e1100135575_NBCLAB24408_EXTACT_CONTROL_7_VHP12p18_D4_E03,25029_e1100135576_PCR1negcontr6_PCR1_contr_VH306_VHP12p18_D4_C04,25029_e1100135577_NBCLAB24329_R24_SED_255_VHP11p18_D2_B09,25029_e1100135578_NBCLAB24337_R24_SED_263_VHP11p18_D2_F09,25029_e1100135582_NBCLAB24369_R24_SED_295_VHP11p18_D2_G11,25029_e1100135583_NBCLAB24377_R24_SED_303_VHP11p18_D2_C12,25029_e1100135584_NBCLAB24385_R24_SED_311_VHP12p18_D4_D01,25029_e1100135586_NBCLAB24401_R24_SED_327_VHP12p18_D4_G02,25029_e1100135589_NBCLAB24330_R24_SED_256_VHP11p18_D2_C09,25029_e1100135590_NBCLAB24338_R24_SED_264_VHP11p18_D2_G09,25029_e1100135592_NBCLAB24354_R24_SED_280_VHP11p18_D2_E10,25029_e1100135594_NBCLAB24370_R24_SED_296_VHP11p18_D2_H11,25029_e1100135595_NBCLAB24378_R24_SED_304_VHP11p18_D2_D12,25029_e1100135596_NBCLAB24386_R24_SED_312_VHP12p18_D4_E01,25029_e1100135598_NBCLAB24402_EXTACT_CONTROL_1_VHP12p18_D4_H02,25029_e1100135601_NBCLAB24331_R24_SED_257_VHP11p18_D2_D09,25029_e1100135602_NBCLAB24339_R24_SED_265_VHP11p18_D2_H09,25029_e1100135604_NBCLAB24355_R24_SED_281_VHP11p18_D2_F10,25029_e1100135605_NBCLAB24363_R24_SED_289_VHP11p18_D2_B11,25029_e1100135606_NBCLAB24371_R24_SED_297_VHP11p18_D2_A12,25029_e1100135607_NBCLAB24379_R24_SED_305_VHP11p18_D2_E12,25029_e1100135608_NBCLAB24387_R24_SED_313_VHP12p18_D4_F01,25029_e1100135610_NBCLAB24403_EXTACT_CONTROL_2_VHP12p18_D4_G03,25029_e1100135611_PCR1negcontr1_PCR1_contr_VH301_VHP12p18_D4_F03,25029_e1100135614_NBCLAB24340_R24_SED_266_VHP11p18_D2_A10,25029_e1100135616_NBCLAB24356_R24_SED_282_VHP11p18_D2_G10,25029_e1100135617_NBCLAB24364_R24_SED_290_VHP11p18_D2_C11,25029_e1100135618_NBCLAB24372_R24_SED_298_VHP11p18_D2_B12,25029_e1100135619_NBCLAB24380_R24_SED_306_VHP11p18_D2_F12,25029_e1100135620_NBCLAB24388_R24_SED_314_VHP12p18_D4_G01,25029_e1100135626_NBCLAB24341_R24_SED_267_VHP11p18_D2_B10,25029_e1100135628_NBCLAB24357_R24_SED_283_VHP11p18_D2_H10,25029_e1100135629_NBCLAB24365_R24_SED_291_VHP11p18_D2_D11,25029_e1100135631_NBCLAB24381_R24_SED_307_VHP11p18_D2_G12,25029_e1100135632_NBCLAB24389_R24_SED_315_VHP12p18_D4_H01,25029_e1100135634_NBCLAB24405_EXTACT_CONTROL_4_VHP12p18_D4_B03,25029_e1100135638_NBCLAB24342_R24_SED_268_VHP11p18_D2_C10,25029_e1100135640_NBCLAB24358_R24_SED_284_VHP11p18_D2_A11,25029_e1100135641_NBCLAB24366_R24_SED_292_VHP11p18_D2_E11,25029_e1100135643_NBCLAB24382_R24_SED_308_VHP12p18_D4_A01,25029_e1100135644_NBCLAB24390_R24_SED_316_VHP12p18_D4_A02,25029_e1100135645_NBCLAB24398_R24_SED_324_VHP12p18_D4_D02,25029_e1100135646_NBCLAB24406_EXTACT_CONTROL_5_VHP12p18_D4_C03,25029_e1100135647_PCR1negcontr4_PCR1_contr_VH304_VHP12p18_D4_A04,25029_e1100135648_negcontrol__VHP11p18_D2_H12
Otu0329,0,1,0,0,0,0,0,77,5,0,11,0,0,0,0,0,0,0,6,27,0,0,45,24,0,27,0,0,0,1,0,0,2,0,4,0,3,0,10,0,0,0,0,112,89,54,0,0,0,0,0,24,0,0,0,0,1,138,0,0,69,7,107,0,0,0,8,28,0,0,0,0,532,29,35,0,0,0,8,0,2,2,0,0,0,40,0,0,0,23,0,0,0,0,5,0,0,2,0,0,0,0,0,1,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0330,0,0,1,0,0,0,0,0,0,64,0,0,0,3,220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,0,1147,0,0,0,0,0,70,0,0,0,0
Otu0331,0,0,0,10,0,0,1105,0,0,0,0,0,0,21,0,0,0,0,20,0,0,4,0,0,9,0,3,0,0,4,0,0,0,0,0,31,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0332,27,2,3,38,23,324,14,2,5,31,516,115,400,22,34,35,4,40,47,2339,2,50,291,2,813,22,0,44,1,31,0,9,1,0,24,123,24,1,512,0,547,3,109,14,33,8,8,64,0,0,3,93,2,4,50,2,70,0,17,526,0,80,0,0,0,5,47,13,30,0,0,29,0,113,12,239,0,0,2,64,3,4,3,85,6,6,0,59,0,1,0,17,7,0,0,1,4,14,0,0,4,3,20,0,0,2,1,24,8,16,5,0,0,0,0,21,36,25,0,0,0
Otu0333,0,0,0,35,0,0,24,0,0,121,0,0,0,146,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,507,0,4,0,0,0,10,25,78,0,0,0,0,0,0,0,413,7,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,18,69,0,0,0,0
Otu0334,0,82,4,9,565,0,13,3,0,0,0,33,0,2,205,72,0,12,0,68,1,71,12,0,0,0,1,0,0,0,0,0,14,12,2,3,0,0,1,0,5,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,54,0,0,0,5,0,0,2,55,5,29,0,0,0,2,0,0,2,17,4,1,3,0,1,1,1,0,0,0,0,7,0,0,0,0,0,65,135,0,1,0,3,0,6,3,0,5,0,0,2,0,1,1,3,0,0,0
Otu0335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,0,0,0,0,0
Otu0337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2239,0,37,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0
Otu0338,18,0,78,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,21,0,0,504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,7,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,49,2,292,0,0,0,0,0,148,0,0,0,0
Otu0339,0,0,0,0,0,68,0,0,0,0,9,0,4,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,26,0,0,0,0,0,47,1344,0,0,0,0,0,42,4,0,0,0,0,0,0,0,24,0,0,38,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0
Otu0340,12,0,0,0,0,126,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,28,40,0,0,0,83,0,369,30,7,96,44,20,0,61,0,259,0,46,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,287,0,0,0,27,0,0,0,65,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,36,0,818,0,0,0,25,0,1,22,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
Otu0343,0,0,0,0,22,0,0,14,0,0,0,10,0,0,42,22,0,0,0,0,11,1,32,57,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,3,0,37,0,0,0,0,0,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,21,0,0,242,0,0,0,0,0,0,0,10,0,0,3,22,0,0,0,1,0,5,0,0,0,0,0,0,0,0
Otu0344,14,12,17,1,46,0,0,2,6,32,0,7,1,7,10,97,3,14,3,4,5,90,9,9,1,80,1,0,76,0,10,0,35,58,14,0,26,35,18,4,8,6,13,10,0,1,0,0,6,0,0,4,0,0,0,1,1,3,0,7,0,0,0,6,18,63,0,3,0,0,0,23,51,0,16,0,0,0,0,13,39,0,13,0,1,1,0,172,0,0,0,0,0,1,9,0,0,0,0,0,40,0,27,5,0,10,23,1,9,0,29,0,32,13,0,0,0,0,0,0,0
Otu0345,0,0,0,2,33,0,0,0,0,4,0,0,0,16,12,0,0,52,168,0,0,17,0,0,0,0,0,169,0,1,0,0,2,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,66,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3,0,41,0,0,0,28,0,34,0,53,0,0,0,0,0,9,0,0,0,0
Otu0346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Otu0347,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,35,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0348,27,2,0,3,0,43,7,0,0,0,37,0,0,5,0,0,0,0,3,0,0,466,0,0,345,1,0,2,0,141,0,188,1,0,0,80,19,11,0,0,0,0,24,40,0,56,0,41,0,0,0,266,0,0,0,0,366,0,0,0,418,222,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,116,0,0,0,0
Otu0349,12,221,4,0,0,0,1,2,0,8,0,2,51,0,81,53,0,40,0,0,1,0,9,0,0,31,0,10,33,0,0,0,0,1,8,0,0,0,4,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,38,0,0,0,0,2,0,0,0,0,3,0,10,92,0,0,0,11,132,2,1,0,0,0,0,0,0,13,91,0,3,3,1,28,0,9,0,45,3,0,3,1,0,2,0,0,0,0,126,3,0,233,0,1,108,0,31,0,0,34,0,0,22,0,0,0,0
Otu0350,0,0,5,0,592,0,0,45,1,0,0,0,0,1,25,1,16,0,0,13,11,0,12,88,2,0,0,0,13,0,20,0,1,27,8,0,0,0,5,7,5,0,0,33,2,0,0,0,12,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,5,12,0,2,0,0,0,0,23,0,1,0,0,0,1,0,17,0,0,21,5,45,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,5,10,0,15,0,7,6,0,0,0,0,0,0,0
Otu0351,13,21,4,0,0,0,11,24,0,90,0,45,0,0,50,82,0,27,0,2,4,19,11,0,0,64,11,93,0,0,29,0,1,0,20,0,0,0,62,0,30,47,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,73,0,11,0,0,0,7,69,23,0,0,1,0,0,32,57,0,6,0,0,0,0,2,0,0,0,2,19,37,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,28,0,0,0,4,33,2,36,0,0,0,0,2,0,0,0,0,0,0,0
Otu0352,0,7,141,0,0,0,0,0,0,126,0,1,0,0,375,0,0,29,0,0,50,41,6,0,0,2,0,82,0,0,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,9,0,0,23,0,0,0,0,0,2,0,0,0,0
Otu0353,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10,0,0,0,0,307,0,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,542,0,136,0,0,6,0,0,99,0,12,0,0,0,0,0,8,0,0,0,0
Otu0354,265,0,0,462,0,0,6,0,0,0,0,0,0,29,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,104,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1370,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0356,107,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,3,106,0,51,0,0,0,0,0,14,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0357,0,0,0,3,0,0,0,0,297,0,20,7,56,0,0,0,0,0,0,52,15,0,42,0,0,0,0,0,0,12,0,0,0,0,0,0,70,0,0,0,0,61,0,224,23,29,0,1,0,0,3,0,0,0,0,0,27,0,0,181,14,17,62,3,81,0,2,0,0,0,0,0,0,45,0,0,0,0,4,0,22,0,1,0,0,0,0,6,0,0,0,6,0,0,28,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,27,14,0,4,0,0,0,0,0
Otu0358,2,2,0,111,15,1,67,4,5,7,1,41,1,667,16,17,10,2,128,2,3,40,0,0,218,1,6,2,2,60,1,0,5,1,8,127,1,0,6,6,16,12,1,5,2,4,0,0,0,0,0,66,0,0,3,0,0,6,0,1,0,0,13,0,2,0,3,11,16,0,0,4,15,0,15,42,0,0,0,0,3,0,2,11,26,25,0,19,1,1,0,10,0,0,9,0,2,1,0,0,7,1,1,0,0,10,0,4,5,0,5,0,2,4,0,2,24,12,0,0,0
Otu0359,0,660,0,0,0,72,2,0,0,0,0,0,0,42,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,155,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0360,0,0,0,0,1008,0,0,0,78,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,65,0,13,0,0,33,0,0,0,0,0,24,0,0,0,0,0,0,0,0
Otu0361,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Otu0363,0,0,0,0,0,105,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,38,226,0,202,0,35,0,268,0,358,0,0,0,0,86,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu0364,8,0,0,2,0,0,2,96,0,6,0,11,0,1,8,0,801,8,5,0,0,8,5,0,2,151,6,48,0,0,0,0,10,0,0,1,0,8,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,3,0,0,0,2,0,0,8,0,0,0,0,0,0,0,5,0,4,0,0,0,0,6,0,2,0,0,0,1,0,0,0,0,0,32,39,0,0,0,0,5,0,0,19,0,0,2,0,0,5,0,0,0,0
Otu0365,0,0,0,0,0,154,4,299,0,0,4,0,0,0,0,3,0,0,0,0,0,0,24,169,0,10,0,4,0,0,14,0,0,22,23,0,0,0,75,6,0,0,16,0,6,0,0,0,0,167,0,0,0,0,0,0,0,0,0,95,0,0,0,2,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
